# Cross Section of H2O2
# JPL 2011
200	4.75E-19
205	4.08E-19
210	3.57E-19
215	3.07E-19
220	2.58E-19
225	2.17E-19
230	1.82E-19
235	1.5E-19
240	1.24E-19
245	1.02E-19
250	8.3E-20
255	6.7E-20
260	5.3E-20
265	4.2E-20
270	3.3E-20
275	2.6E-20
280	2.0E-20
285	1.5E-20
290	1.2E-20
295	0.90E-20
300	0.68E-20
305	0.51E-20
310	0.39E-20
315	0.29E-20
320	0.22E-20
325	0.16E-20
330	0.13E-20
335	0.10E-20
340	0.07E-20
345	0.05E-20
350	0.04E-20
